Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.28,-0.14,0.97,1.54,-3.85,10.99
-0.28,-0.13,0.96,1.33,-4.27,10.22
-0.29,-0.13,0.93,0.98,-3.71,8.68
-0.32,-0.15,0.91,1.96,-3.64,6.09
-0.33,-0.17,0.89,4.48,-4.27,2.59
-0.34,-0.17,0.86,7.91,-4.62,-0.63
-0.33,-0.17,0.86,13.72,-3.71,-4.34
-0.31,-0.16,0.88,18.76,-2.73,-8.33
-0.3,-0.14,0.92,23.45,-1.54,-10.57
-0.29,-0.12,0.97,28.56,-1.96,-12.04
-0.29,-0.1,1.03,30.03,-3.29,-12.53
-0.28,-0.11,1.09,29.12,-4.13,-12.25
-0.28,-0.11,1.12,26.04,-5.25,-10.71
-0.27,-0.11,1.11,20.3,-6.23,-9.31
-0.27,-0.12,1.05,15.82,-5.81,-7.63
-0.27,-0.14,0.99,13.93,-3.08,-7.28
-0.27,-0.16,0.92,13.79,-0.21,-8.05
-0.28,-0.18,0.86,16.03,2.24,-9.45
-0.28,-0.21,0.84,19.67,3.01,-10.64
-0.28,-0.22,0.83,22.54,2.31,-11.69
-0.27,-0.22,0.83,25.41,0.63,-12.18
-0.26,-0.23,0.83,28.28,-0.84,-12.81
-0.23,-0.24,0.86,30.8,-1.4,-12.67
-0.22,-0.23,0.89,32.34,-0.56,-12.32
-0.21,-0.22,0.92,31.99,0.77,-12.6
-0.21,-0.23,0.93,32.13,1.33,-12.81
-0.2,-0.23,0.96,32.48,2.52,-12.81
-0.19,-0.22,0.98,31.08,3.43,-12.88
-0.19,-0.22,1,30.73,3.29,-12.88
-0.19,-0.22,1.02,29.89,2.52,-12.67
-0.18,-0.21,1.04,27.79,1.47,-11.9
-0.18,-0.21,1.04,26.6,-0.35,-11.06
-0.18,-0.21,1.05,25.62,-1.82,-11.48
-0.18,-0.2,1.05,24.01,-3.85,-10.01
-0.18,-0.21,1.06,21.7,-5.46,-8.68
-0.19,-0.21,1.05,18.83,-6.37,-7.77
-0.2,-0.22,1.03,17.01,-7.7,-7.28
-0.2,-0.22,1.01,15.12,-8.68,-6.72
-0.2,-0.22,0.99,13.79,-8.54,-6.58
-0.2,-0.22,0.98,13.23,-8.4,-6.65
-0.2,-0.21,0.96,13.3,-9.52,-6.72
-0.19,-0.21,0.95,13.3,-10.5,-6.58
-0.19,-0.21,0.96,13.37,-11.76,-5.67
-0.2,-0.2,0.96,12.74,-14,-4.97
-0.22,-0.2,0.97,11.34,-16.1,-4.55
-0.23,-0.2,0.98,9.59,-17.92,-5.04
-0.23,-0.2,0.97,8.82,-19.6,-5.32
-0.21,-0.2,0.97,8.05,-20.93,-5.53
-0.19,-0.19,0.97,6.44,-20.72,-5.67
-0.18,-0.19,0.98,5.39,-20.51,-4.9
-0.18,-0.19,0.99,4.97,-21.84,-4.34
-0.19,-0.19,1,4.41,-23.87,-3.57
-0.2,-0.18,1.02,4.97,-26.32,-3.64
-0.2,-0.19,1.06,4.69,-30.31,-4.62
-0.17,-0.2,1.1,4.13,-35.49,-3.85
-0.14,-0.2,1.13,4.83,-37.8,-2.24
-0.08,-0.19,1.19,6.86,-36.12,-0.42
-0.02,-0.16,1.31,12.11,-25.27,0.77
-0.02,-0.11,1.46,11.34,-15.68,0.7
0,-0.1,1.63,15.05,-9.8,0.77
0,-0.03,1.81,15.19,-6.86,1.82
-0.03,0.02,1.91,6.44,-10.85,2.45
-0.01,0.01,1.95,-7.77,-19.6,5.18
0.02,0.03,1.92,-16.52,-29.68,10.92
0.05,0.06,1.85,-23.59,-37.87,18.83
0.07,0.08,1.74,-32.55,-41.02,26.18
0.08,0.08,1.66,-41.51,-40.67,31.36
0.07,0.06,1.55,-53.83,-37.31,36.05
0.08,0.04,1.38,-61.67,-31.85,39.41
0.08,0.03,1.25,-65.1,-25.69,42.91
0.11,0.02,1.14,-64.33,-15.4,45.08
0.11,0,1.06,-57.54,-8.19,46.83
0.09,0,1.02,-48.51,-3.36,49.14
0.06,0.01,1.02,-38.85,-3.29,50.26
0,0.01,1.06,-28.63,-9.94,50.47
-0.04,0.01,1.1,-23.87,-22.61,50.89
-0.05,0.01,1.11,-19.6,-36.19,52.78
-0.04,0.01,1.1,-18.06,-47.11,54.25
-0.01,-0.01,1.08,-18.55,-48.72,54.46
0.01,-0.02,1.04,-16.73,-45.29,54.67
0.03,-0.02,1.03,-16.38,-37.1,54.6
0.04,-0.01,1.02,-18.69,-29.4,54.04
0.04,-0.03,0.98,-21.56,-24.01,55.44
0.04,-0.04,0.96,-23.45,-18.48,56.84
0.02,-0.04,0.93,-26.18,-15.82,57.4
0,-0.06,0.89,-27.23,-17.92,57.75
-0.02,-0.07,0.85,-26.74,-21.28,58.1
-0.03,-0.08,0.81,-25.55,-25.41,58.31
-0.03,-0.08,0.78,-24.29,-28.21,59.15
-0.03,-0.09,0.73,-23.59,-29.4,60.9
-0.04,-0.1,0.7,-23.31,-28.91,62.3
-0.04,-0.1,0.66,-25.13,-24.36,61.53
-0.05,-0.12,0.63,-26.95,-18.27,60.41
-0.06,-0.12,0.58,-26.88,-10.92,59.01
-0.06,-0.12,0.56,-25.62,-4.48,56.42
-0.05,-0.13,0.57,-23.31,2.24,54.25
-0.04,-0.15,0.58,-19.81,5.67,52.64
-0.04,-0.15,0.59,-17.29,6.72,51.1
-0.05,-0.16,0.58,-14.63,4.62,50.26
-0.03,-0.17,0.58,-9.45,3.57,48.16
-0.01,-0.18,0.59,-4.9,3.92,46.97
0.01,-0.18,0.6,0.98,3.15,47.11
0,-0.19,0.62,9.52,4.06,46.34
0,-0.18,0.65,10.22,6.65,42.42
0,-0.2,0.69,14.98,7.77,36.89
0.02,-0.2,0.73,23.94,5.74,34.58
0.03,-0.15,0.79,31.01,3.22,33.88
0.02,-0.14,0.87,31.64,0.28,32.9
0.01,-0.14,0.92,32.41,-3.36,32.13
-0.01,-0.14,0.95,33.46,-8.54,31.71
-0.03,-0.12,0.98,31.36,-12.32,31.5
-0.04,-0.13,0.97,27.3,-14.7,30.24
-0.04,-0.15,0.94,23.17,-12.32,28.21
-0.04,-0.16,0.91,19.95,-7.42,25.34
-0.04,-0.17,0.87,19.53,-2.94,21.98
-0.05,-0.18,0.85,20.93,17.71,18.55
-0.06,-0.18,0.84,24.36,-0.56,16.31
-0.06,-0.2,0.84,29.61,-0.7,13.44
-0.06,-0.2,0.87,34.37,0.35,11.34
-0.09,-0.17,0.93,36.96,0.63,8.54
-0.12,-0.17,0.98,39.34,0.84,3.64
-0.12,-0.18,1.07,43.12,1.12,-0.7
-0.12,-0.15,1.14,50.47,2.66,-4.41
-0.13,-0.11,1.25,55.72,6.51,-8.75
-0.14,-0.1,1.4,57.54,10.57,-13.93
-0.16,-0.09,1.58,55.72,10.01,-17.22
-0.21,-0.05,1.7,47.74,2.66,-19.53
-0.24,-0.05,1.76,34.23,-5.25,-21.14
-0.26,-0.08,1.76,31.36,-11.48,-27.16
-0.26,-0.04,1.79,35,-14.56,-37.45
-0.26,0.02,1.86,40.6,-15.05,-45.36
-0.27,0.11,1.95,49.49,-16.17,-52.01
-0.3,0.2,2.09,52.5,-20.86,-60.62
-0.32,0.26,2.19,49.63,-33.81,-65.59
-0.31,0.31,2.21,40.53,-50.12,-63.07
-0.27,0.36,2.15,24.5,-66.29,-54.67
-0.2,0.37,2,6.51,-75.74,-40.11
-0.16,0.37,1.8,-6.72,-75.6,-27.23
-0.17,0.38,1.59,-22.47,-62.93,-15.19
-0.24,0.36,1.36,-34.02,-46.55,-3.29
-0.31,0.28,1.18,-38.99,-24.64,-1.68
-0.43,0.23,1.03,-38.92,-7.21,-6.93
-0.52,0.2,0.9,-36.4,7.21,-18.55
-0.57,0.17,0.84,-28,15.96,-38.64
-0.55,0.16,0.83,-17.71,13.3,-52.71
-0.47,0.18,0.87,-7.42,5.04,-65.52
-0.33,0.2,0.93,-1.82,-7.42,-68.88
-0.22,0.2,0.98,-1.54,-13.3,-67.55
-0.14,0.2,0.99,-3.43,-14.35,-59.99
-0.14,0.19,0.97,-7.14,-11.41,-55.16
-0.17,0.18,0.9,-10.15,-6.65,-51.94
-0.2,0.17,0.84,-15.19,2.1,-53.55
-0.23,0.14,0.78,-23.73,11.83,-56.84
-0.24,0.11,0.69,-27.44,21.42,-59.78
-0.23,0.1,0.62,-29.12,28.91,-63.14
-0.22,0.09,0.58,-31.01,34.51,-64.61
-0.22,0.08,0.52,-31.64,35.28,-65.94
-0.22,0.06,0.47,-29.68,33.11,-67.34
-0.21,0.04,0.45,-27.09,29.68,-68.74
-0.22,0.03,0.45,-26.95,27.09,-70.35
-0.22,0.03,0.43,-28.98,25.55,-73.01
-0.21,0,0.41,-28.84,24.22,-76.16
-0.18,0,0.41,-26.53,22.33,-78.96
-0.15,-0.01,0.4,-23.17,21.7,-81.62
-0.13,-0.01,0.4,-19.18,22.05,-85.12
-0.11,-0.02,0.41,-14.21,23.66,-88.34
-0.08,-0.03,0.45,-7.63,24.99,-92.12
-0.08,-0.03,0.5,0.21,25.69,-95.83
-0.09,0,0.56,9.66,24.57,-99.75
-0.09,0.04,0.64,20.51,19.81,-103.32
-0.08,0.08,0.77,32.97,13.23,-107.38
-0.05,0.11,0.97,36.19,5.32,-109.27
-0.01,0.12,1.09,34.09,-6.72,-105.77
0.04,0.13,1.13,29.4,-19.11,-96.46
0.08,0.13,1.13,23.38,-29.19,-83.09
0.09,0.11,1.08,15.75,-32.13,-66.36
0.06,0.08,1,8.82,-25.06,-55.72
-0.01,0.05,0.92,4.2,-17.01,-48.37
-0.08,0,0.83,3.92,-10.43,-43.19
-0.14,-0.04,0.79,6.23,-6.65,-39.97
-0.19,-0.08,0.77,8.54,-7.42,-37.66
-0.23,-0.12,0.77,9.17,-8.89,-36.47
-0.28,-0.16,0.77,9.1,-11.48,-36.26
-0.33,-0.18,0.75,9.24,-16.45,-36.54
-0.37,-0.22,0.75,11.06,-23.03,-38.85
-0.4,-0.24,0.77,13.16,-30.8,-42.98
-0.39,-0.24,0.79,16.45,-35.35,-47.95
-0.37,-0.24,0.81,17.43,-39.41,-54.18
-0.35,-0.23,0.83,17.92,-43.4,-58.8
-0.28,-0.24,0.85,19.67,-45.57,-62.86
-0.22,-0.23,0.91,21.7,-45.22,-64.75
-0.15,-0.2,0.98,21,-43.33,-63.77
-0.09,-0.18,1.03,18.2,-38.92,-62.86
-0.05,-0.17,1.05,16.87,-35.42,-59.78
-0.01,-0.15,1.11,17.08,-30.17,-54.46
0.03,-0.13,1.18,15.96,-23.1,-50.19
0.07,-0.12,1.25,12.81,-13.09,-44.8
0.08,-0.12,1.32,8.89,-5.53,-37.8
0.1,-0.13,1.36,4.55,3.64,-30.45
0.14,-0.13,1.47,-0.77,16.94,-24.78
0.18,-0.12,1.57,-10.22,34.02,-21.28
0.2,-0.1,1.66,-16.38,50.19,-0.56
0.21,-0.07,1.72,-18.76,64.26,-13.44
0.24,-0.04,1.81,-19.11,74.83,-9.66
0.22,-0.02,1.89,-21.56,85.33,-7.77
0.18,0.01,1.94,-23.8,88.97,-3.22
0.11,0.02,1.97,-26.74,84.35,-0.77
0.05,0.01,1.96,-31.92,73.15,2.17
0.01,0,1.9,-37.8,57.33,5.67
-0.02,-0.01,1.77,-45.22,40.67,9.94
0,-0.02,1.61,-54.67,26.74,10.99
0.03,-0.05,1.42,-58.45,24.29,10.64
0.09,-0.08,1.23,-60.34,32.34,5.11
0.14,-0.1,1.11,-57.33,50.54,1.12
0.18,-0.12,1.05,-50.61,66.22,-2.31
0.18,-0.11,1.04,-46.83,80.29,-8.19
0.15,-0.15,1.06,-43.82,86.73,-12.81
0.13,-0.15,1.07,-38.78,83.51,-15.82
0.13,-0.13,1.08,-31.15,73.15,-18.9
0.15,-0.12,1.1,-27.65,61.53,-20.86
0.18,-0.1,1.1,-24.15,46.83,-20.79
0.2,-0.09,1.08,-22.75,35.91,-19.67
0.22,-0.11,1.05,-21.14,26.11,-17.78
0.21,-0.15,1.01,-17.36,17.64,-15.4
0.2,-0.17,0.97,-12.6,8.33,-13.65
0.19,-0.18,0.93,-8.54,3.36,-12.46
0.18,-0.2,0.91,-7.77,0.56,-11.83
0.16,-0.22,0.89,-6.86,-0.35,-11.69
0.14,-0.24,0.87,-5.11,-1.26,-11.69
0.12,-0.25,0.85,-3.71,-3.22,-12.74
0.11,-0.25,0.84,-3.15,-5.46,-15.89
0.12,-0.25,0.84,-1.75,-10.08,-16.94
0.15,-0.25,0.86,-0.91,-13.37,-15.89
0.18,-0.24,0.88,-0.98,-15.82,-13.16
0.18,-0.23,0.89,-2.17,-18.2,-10.08
0.18,-0.23,0.89,-5.11,-20.23,-7.7
0.17,-0.23,0.87,-6.58,-22.19,-5.04
0.16,-0.24,0.87,-6.09,-24.57,-1.26
0.15,-0.23,0.87,-6.16,-25.9,1.61
0.15,-0.22,0.87,-7.63,-27.02,4.83
0.15,-0.22,0.87,-9.17,-27.86,7.84
0.15,-0.21,0.89,-11.48,-29.4,10.36
0.16,-0.2,0.9,-15.61,-31.43,13.86
0.16,-0.2,0.9,-20.23,-33.95,18.48
0.17,-0.21,0.88,-23.73,-35.91,25.2
0.19,-0.21,0.83,-25.76,-35.07,30.66
0.2,-0.2,0.8,-26.6,-32.83,37.45
0.2,-0.21,0.78,-25.55,-29.4,41.65
0.21,-0.22,0.78,-21.07,-26.11,45.64
0.2,-0.21,0.8,-18.48,-22.96,50.96
0.19,-0.2,0.83,-17.01,-19.95,54.39
0.16,-0.2,0.85,-17.01,-20.51,57.47
0.14,-0.2,0.85,-14.63,-23.52,60.69
0.13,-0.2,0.84,-12.46,-27.3,64.47
0.11,-0.2,0.84,-10.92,-30.59,67.06
0.11,-0.21,0.85,-8.47,-29.96,70.07
0.1,-0.2,0.83,-7.28,-27.09,72.31
0.08,-0.21,0.82,-4.2,-22.89,72.52
0.04,-0.22,0.83,0.21,-19.04,72.03
0.01,-0.23,0.83,2.38,-17.64,70.77
0,-0.24,0.83,4.55,-18.06,68.53
-0.01,-0.25,0.82,7.84,-19.04,66.5
-0.02,-0.25,0.82,14.98,-20.09,64.12
-0.02,-0.25,0.85,19.88,-20.72,60.13
-0.05,-0.26,0.87,24.85,-22.54,57.05
-0.05,-0.26,0.89,32.55,-25.2,54.25
-0.03,-0.24,0.93,37.24,-25.13,50.26
-0.01,-0.25,0.97,39.83,-26.11,48.65
0.02,-0.24,1.01,43.47,-23.24,47.11
0.02,-0.23,1.07,45.15,-19.67,44.59
0,-0.23,1.15,46.55,-18.62,40.95
0,-0.22,1.22,49.7,-19.18,37.87
-0.01,-0.21,1.31,51.52,-20.3,34.44
0,-0.21,1.39,53.97,-21.91,32.83
0.01,-0.21,1.46,57.96,-23.24,32.83
0,-0.19,1.54,60.9,-22.82,30.31
-0.03,-0.18,1.59,64.26,-22.26,27.16
-0.06,-0.2,1.66,71.54,-22.61,21.14
-0.09,-0.19,1.75,80.29,-24.08,13.58
-0.13,-0.16,1.88,90.02,-27.65,7
-0.17,-0.06,2.05,86.1,-30.52,11.34
-0.18,0,2.15,84.56,-45.64,1.89
-0.24,0.08,2.15,74.06,-66.22,5.32
-0.23,0.12,2.06,47.32,-80.36,10.85
-0.21,0.11,1.82,26.6,-88.62,16.8
-0.18,0.12,1.59,7.14,-82.95,25.06
-0.13,0.09,1.31,-17.15,-68.32,29.96
-0.1,0.07,1.03,-16.24,-53.13,33.95
-0.09,0.07,0.88,-12.32,-38.36,40.67
-0.06,0.04,0.78,-11.34,-14.49,46.27
-0.04,0,0.74,-12.04,9.03,47.81
-0.08,-0.03,0.75,-13.65,35,46.27
-0.12,-0.05,0.81,-16.31,48.51,42.21
-0.15,-0.07,0.85,-13.16,51.17,37.94
-0.17,-0.06,0.89,-4.2,38.15,35.77
-0.14,-0.03,0.91,-2.03,29.75,35.84
-0.11,-0.03,0.92,-0.91,24.85,34.93
-0.09,-0.03,0.92,-1.54,21.07,33.74
-0.03,-0.03,0.92,-1.82,17.85,33.67
0.02,-0.02,0.9,-4.69,17.78,35.42
0.07,-0.02,0.88,-10.22,21.14,36.33
0.1,-0.04,0.86,-14.42,26.6,38.36
0.11,-0.05,0.82,-16.66,26.74,41.44
0.1,-0.05,0.77,-19.74,24.5,46.34
0.09,-0.05,0.73,-21.56,22.33,51.31
0.07,-0.06,0.71,-23.66,21.42,53.83
0.05,-0.06,0.71,-26.11,20.51,55.09
0.03,-0.05,0.7,-29.75,18.9,55.37
0.01,-0.06,0.67,-33.25,16.24,55.23
-0.01,-0.07,0.65,-34.79,14.42,55.09
-0.02,-0.06,0.62,-34.23,13.65,54.81
-0.03,-0.05,0.61,-33.81,14.77,52.99
-0.05,-0.05,0.63,-35,17.15,50.47
-0.07,-0.04,0.66,-37.45,17.85,47.81
-0.09,-0.05,0.69,-38.22,14.63,43.54
-0.1,-0.06,0.71,-36.75,8.19,40.39
-0.1,-0.06,0.71,-35,1.61,37.87
-0.1,-0.05,0.71,-32.2,-0.42,35.77
-0.11,-0.02,0.72,-30.66,-2.45,32.27
-0.13,-0.03,0.73,-29.96,-4.55,29.33
-0.15,-0.07,0.75,-26.67,-7.84,23.38
-0.16,-0.08,0.75,-21.49,-16.38,18.06
-0.16,-0.09,0.74,-15.96,-23.94,13.23
-0.13,-0.1,0.72,-9.45,-29.61,9.94
-0.08,-0.11,0.72,-2.73,-32.83,8.4
-0.04,-0.11,0.75,3.22,-34.09,8.26
-0.04,-0.12,0.79,8.89,-34.72,9.31
-0.05,-0.12,0.81,13.02,-35.28,11.48
-0.05,-0.13,0.83,17.92,-35.07,13.02
-0.06,-0.12,0.86,25.2,-33.88,14.91
-0.07,-0.11,0.9,27.93,-30.87,16.24
-0.09,-0.1,0.94,29.61,-26.67,17.08
-0.13,-0.11,0.96,29.75,-22.61,17.5
-0.15,-0.13,0.98,28.56,-20.3,17.78
-0.16,-0.15,0.99,25.76,-17.5,17.01
-0.18,-0.17,0.97,22.61,-13.58,16.24
-0.19,-0.18,0.94,19.67,-11.48,14.28
-0.2,-0.2,0.9,19.39,-10.36,11.41
-0.2,-0.21,0.87,20.72,-9.59,7.49
-0.19,-0.22,0.86,22.82,-8.33,4.41
-0.18,-0.21,0.88,25.27,-6.51,0.63
-0.17,-0.2,0.92,27.3,-5.88,-3.5
-0.15,-0.21,0.97,28.84,-7.49,-7
-0.1,-0.22,1.05,29.82,-8.33,-9.52
-0.08,-0.22,1.14,29.89,-8.54,-10.92
-0.07,-0.2,1.21,29.54,-8.47,-11.62
-0.06,-0.18,1.29,28.07,-5.81,-14.56
-0.05,-0.18,1.38,27.16,-3.22,-18.06
-0.05,-0.15,1.52,25.97,-0.56,-24.01
-0.03,-0.12,1.62,21.42,0.28,-27.37
-0.01,-0.12,1.72,13.16,-1.96,-30.38
0.02,-0.12,1.79,8.19,-6.37,-33.74
0.03,-0.08,1.82,6.65,-10.99,-35.7
0.04,-0.03,1.85,3.99,-14.14,-35.98
0.05,0.01,1.87,-2.66,-16.1,-37.8
0.05,0.01,1.87,-8.82,-21.91,-33.39
0.08,0.03,1.83,-18.2,-31.22,-24.64
0.12,0.02,1.73,-31.08,-35.56,-14.98
0.14,0.02,1.63,-39.13,-37.45,-6.09
0.13,0.02,1.52,-50.12,-33.88,2.38
0.11,0.01,1.39,-56.91,-26.53,8.19
0.06,-0.02,1.29,-59.15,-18.97,10.99
0.01,-0.04,1.22,-56.35,-11.48,10.22
-0.02,-0.05,1.18,-48.09,-8.82,7.21
-0.04,-0.05,1.19,-40.53,-10.36,2.52
-0.05,-0.03,1.21,-32.55,-20.72,0.49
-0.04,-0.01,1.23,-24.01,-33.18,1.75
-0.02,0.01,1.27,-22.75,-44.1,5.46
0.01,0.01,1.25,-24.15,-51.1,12.11
0.05,0.01,1.21,-25.13,-52.99,16.8
0.06,0.02,1.15,-28.77,-49.28,21
0.06,0,1.07,-30.94,-43.05,26.04
0.06,-0.01,1,-34.51,-31.43,29.05
0.04,-0.01,0.91,-40.74,-20.58,31.08
0.02,-0.03,0.8,-44.17,-11.2,31.64
0.01,-0.07,0.75,-44.59,-4.55,31.92
-0.01,-0.1,0.7,-41.23,-2.52,32.06
0,-0.11,0.66,-38.22,-2.24,33.53
0,-0.11,0.64,-37.8,-1.26,34.23
0,-0.12,0.61,-37.52,-1.89,35.14
-0.03,-0.13,0.57,-35.56,-4.97,35.7
-0.04,-0.15,0.52,-32.06,-8.12,35.35
-0.04,-0.17,0.49,-27.72,-9.73,33.32
-0.03,-0.17,0.46,-22.4,-8.89,31.01
-0.02,-0.18,0.46,-14.42,-8.4,29.05
-0.01,-0.18,0.5,-9.73,-8.12,28.91
0.01,-0.18,0.56,-7,-6.02,28.14
0.04,-0.18,0.61,-8.33,-3.43,27.93
0.05,-0.18,0.64,-12.32,-1.89,27.58
0.04,-0.18,0.63,-17.15,-2.52,24.29
0.07,-0.21,0.65,-13.65,-1.61,20.65
0.07,-0.23,0.66,-7.98,-1.12,20.23
0.08,-0.23,0.68,-5.18,-0.77,19.18
0.07,-0.24,0.69,-1.54,1.96,16.45
0.03,-0.26,0.7,2.45,3.22,12.11
0.02,-0.27,0.71,5.74,4.2,7.14
0.04,-0.27,0.73,10.71,5.46,0.49
0.06,-0.27,0.74,14.42,7.98,-4.34
0.09,-0.26,0.76,19.53,8.54,-7.77
0.11,-0.27,0.79,27.44,9.45,-9.59
0.11,-0.25,0.82,32.34,8.47,-9.17
0.09,-0.24,0.85,34.3,6.65,-8.54
0.05,-0.23,0.87,34.58,4.48,-8.89
0.02,-0.24,0.88,35.49,2.59,-11.41
0.01,-0.24,0.9,40.95,0.98,-14.21
0,-0.22,0.93,43.12,2.1,-17.08
0.01,-0.2,0.96,41.65,4.27,-21.42
0.01,-0.22,0.99,41.51,5.67,-22.82
0.02,-0.21,1.02,40.11,5.67,-21.84
0.02,-0.2,1.02,38.15,4.55,-19.04
0.02,-0.2,1.01,38.5,3.43,-15.54
0.01,-0.19,1.01,39.69,2.17,-12.95
0,-0.18,1.03,41.3,3.15,-11.97
-0.01,-0.16,1.08,41.37,5.32,-12.39
-0.03,-0.15,1.12,41.79,7.14,-12.88
-0.05,-0.14,1.17,42.49,8.68,-12.74
-0.08,-0.12,1.23,41.09,9.1,-13.23
-0.12,-0.16,1.27,41.23,9.1,-15.05
-0.16,-0.18,1.3,45.36,9.8,-19.11
-0.2,-0.17,1.36,54.53,10.92,-26.25
-0.24,-0.13,1.47,62.72,12.81,-36.89
-0.26,-0.08,1.57,71.89,11.9,-53.76
-0.23,0.02,1.72,87.5,8.89,-67.13
-0.18,0.13,1.97,93.52,4.41,-78.26
-0.12,0.24,2.13,89.88,-1.12,-82.04
-0.08,0.3,2.2,79.31,-13.44,-75.46
-0.06,0.38,2.16,55.16,-22.96,-64.47
-0.04,0.4,1.99,31.92,-26.88,-36.05
-0.03,0.33,1.8,11.83,-22.47,-43.96
-0.06,0.3,1.59,-5.81,-8.82,-38.64
-0.12,0.27,1.33,-14.14,1.61,-35.14
-0.2,0.22,1.15,-14,9.31,-34.09
-0.3,0.19,1.02,-8.61,17.36,-35.98
-0.37,0.17,0.92,2.45,24.36,-41.37
-0.41,0.16,0.88,8.68,30.17,-49.28
-0.42,0.15,0.87,15.75,32.97,-60.13
-0.37,0.17,0.9,23.17,32.34,-67.27
-0.31,0.21,0.94,27.93,30.31,-72.03
-0.25,0.24,0.96,28.56,27.37,-75.39
-0.2,0.25,0.97,29.61,24.99,-77.77
-0.19,0.25,0.97,30.17,22.82,-79.87
-0.17,0.25,0.96,29.75,19.32,-81.27
-0.15,0.24,0.95,29.4,15.26,-81.76
-0.12,0.22,0.93,27.79,11.2,-79.87
-0.1,0.2,0.9,21.98,9.66,-77.35
-0.08,0.18,0.86,15.82,9.59,-72.73
-0.08,0.15,0.79,9.45,10.01,-68.46
-0.08,0.12,0.73,0.63,13.44,-64.26
-0.09,0.09,0.64,-5.39,18.83,-61.74
-0.11,0.06,0.58,-9.8,23.8,-59.85
-0.15,0.03,0.53,-10.43,28.56,-60.76
-0.18,0.02,0.51,-8.05,31.57,-63.7
-0.21,0.01,0.53,-7.42,32.62,-69.3
-0.23,-0.01,0.55,-7.63,31.78,-73.99
-0.24,-0.01,0.58,-8.12,28.21,-78.89
-0.22,-0.01,0.59,-9.1,22.05,-82.81
-0.19,-0.01,0.62,-10.22,19.39,-86.03
-0.17,-0.01,0.65,-9.45,18.9,-88.69
-0.16,0.01,0.69,-7.98,19.25,-92.47
-0.17,0.02,0.74,-5.81,18.27,-96.46
-0.18,0.02,0.81,-1.33,14.91,-101.15
-0.2,0.04,0.87,3.29,7.56,-107.52
-0.2,0.07,0.94,7,-1.05,-112.35
-0.19,0.08,1,10.71,-10.99,-115.43
-0.17,0.11,1.05,14.21,-22.89,-116.06
-0.16,0.14,1.09,16.17,-31.99,-115.64
-0.14,0.15,1.13,16.73,-39.62,-113.33
-0.12,0.16,1.15,16.52,-45.85,-107.1
-0.09,0.17,1.16,13.65,-49.63,-99.12
-0.06,0.17,1.15,4.27,-47.81,-90.3
-0.05,0.14,1.08,-3.78,-42.14,-77.42
-0.06,0.1,1.01,-11.06,-31.43,-67.55
-0.09,0.05,0.92,-18.13,-21.98,-59.85
-0.14,-0.01,0.82,-20.37,-13.86,-53.83
-0.21,-0.07,0.76,-18.34,-8.26,-49.56
-0.3,-0.11,0.72,-15.12,-5.6,-49.35
-0.36,-0.15,0.7,-8.54,-6.51,-51.8
-0.4,-0.18,0.71,-2.24,-9.66,-57.26
-0.41,-0.2,0.74,3.99,-15.75,-62.16
-0.39,-0.19,0.78,7.77,-20.72,-66.71
-0.36,-0.18,0.82,6.44,-24.01,-71.33
-0.31,-0.18,0.83,3.71,-26.32,-75.81
-0.21,-0.18,0.84,2.87,-27.02,-77.28
-0.13,-0.16,0.99,3.5,-25.76,-75.6
-0.08,-0.14,0.89,-0.14,-22.19,-73.71
-0.05,-0.13,0.89,0.07,-16.52,-73.22
-0.03,-0.12,0.93,8.33,-16.87,-72.45
-0.01,-0.1,1.06,12.88,-20.79,-69.65
0.02,-0.07,1.16,14,-25.62,-62.93
0.04,-0.06,1.25,12.88,-32.2,-56.42
0.05,-0.06,1.33,10.85,-35.49,-48.93
0.05,-0.04,1.43,6.02,-36.4,-38.85
0.05,-0.03,1.45,-3.85,-32.34,-33.46
0.04,-0.05,1.43,-15.96,-24.99,-28.77
0.07,-0.07,1.42,-19.11,-9.73,-27.09
0.11,-0.06,1.45,-14.42,5.39,-25.62
0.1,-0.01,1.56,-10.43,18.13,-24.43
0.06,0.03,1.63,-6.16,21.35,-24.01
0.03,0.06,1.74,3.57,15.89,-26.39
-0.01,0.12,1.81,5.11,7.21,-26.67
-0.03,0.13,1.85,1.19,-8.96,-25.76
-0.02,0.14,1.83,-2.17,-23.73,-21.77
0.02,0.15,1.76,-8.68,-35.28,-14.7
0.08,0.13,1.66,-18.06,-38.99,-10.01
0.15,0.1,1.53,-29.68,-31.64,-7.77
0.17,0.08,1.35,-38.01,-17.36,-6.72
0.18,0.05,1.2,-43.47,1.33,-8.47
0.2,0.01,1.07,-41.86,26.25,-12.53
0.21,-0.01,1.01,-35.21,43.12,-17.15
0.22,-0.03,1.02,-28.14,52.57,-22.54
0.23,-0.04,1.07,-21.42,50.05,-24.92
0.24,-0.03,1.11,-13.72,40.04,-23.45
0.23,-0.01,1.16,-8.19,26.18,-20.02
0.23,-0.01,1.2,-4.97,13.93,-16.17
0.22,-0.02,1.23,-3.78,5.95,-13.37
0.22,-0.02,1.25,-4.34,3.92,-11.76
0.22,-0.01,1.25,-5.95,4.76,-11.97
0.21,-0.02,1.24,-8.05,5.67,-12.32
0.18,-0.03,1.21,-12.32,5.32,-13.3
