Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.13,-0.14,0.88,6.16,-3.36,5.39
-0.15,-0.16,0.86,5.11,-6.65,7.98
-0.15,-0.17,0.87,4.41,-9.52,10.99
-0.16,-0.17,0.89,2.8,-11.06,14.91
-0.16,-0.18,0.9,2.45,-12.88,17.78
-0.15,-0.17,0.9,2.03,-13.58,20.09
-0.15,-0.15,0.89,1.12,-15.26,21.77
-0.14,-0.13,0.91,-0.21,-15.89,22.33
-0.13,-0.11,0.92,-1.75,-16.24,22.12
-0.13,-0.1,0.92,-2.73,-16.59,20.79
-0.13,-0.08,0.92,-3.71,-16.94,19.81
-0.13,-0.08,0.92,-5.46,-16.87,18.27
-0.13,-0.09,0.92,-6.58,-17.36,16.94
-0.13,-0.11,0.93,-7.91,-17.57,16.45
-0.13,-0.13,0.95,-10.22,-17.64,16.66
-0.14,-0.16,0.99,-10.99,-17.43,17.36
-0.14,-0.17,1.03,-11.69,-16.66,19.6
-0.14,-0.18,1.07,-12.53,-14.49,21.28
-0.14,-0.18,1.1,-12.39,-12.74,23.17
-0.14,-0.16,1.14,-12.88,-10.36,24.99
-0.14,-0.13,1.16,-14.7,-6.44,26.11
-0.14,-0.13,1.14,-14.42,-4.34,26.11
-0.14,-0.11,1.15,-13.58,-2.73,25.76
-0.12,-0.11,1.15,-14.35,-1.54,24.71
-0.1,-0.14,1.14,-14.07,-2.03,23.66
-0.1,-0.15,1.19,-12.88,-1.89,22.33
-0.11,-0.15,1.25,-10.22,-0.49,21.84
-0.11,-0.15,1.28,-9.73,1.05,22.05
-0.11,-0.17,1.28,-8.12,3.36,23.31
-0.13,-0.17,1.31,-4.27,5.46,24.92
-0.16,-0.15,1.34,-0.21,8.75,27.93
-0.18,-0.12,1.31,2.38,13.44,30.45
-0.18,-0.1,1.2,4.2,15.54,33.46
-0.16,-0.1,1.1,2.45,15.26,35.7
-0.12,-0.12,0.99,0.7,12.18,37.03
-0.08,-0.16,0.9,-1.89,4.97,38.08
-0.05,-0.18,0.85,-3.01,-1.26,38.92
-0.04,-0.18,0.86,-3.22,-8.89,39.55
-0.02,-0.17,0.9,-6.51,-13.93,40.18
-0.02,-0.17,0.94,-8.68,-18.97,40.53
-0.01,-0.15,1.03,-10.22,-20.65,41.09
-0.01,-0.15,1.08,-11.34,-19.74,41.51
-0.03,-0.15,1.11,-9.73,-17.64,41.65
-0.04,-0.13,1.14,-5.95,-13.44,41.51
-0.05,-0.11,1.16,-1.4,-8.75,41.02
-0.05,-0.09,1.12,2.31,-4.06,39.34
-0.05,-0.07,1.07,5.88,0.07,38.01
-0.04,-0.05,1.02,7.42,2.31,36.19
-0.04,-0.06,0.94,7.91,3.15,34.02
-0.04,-0.07,0.89,8.33,2.03,31.85
-0.05,-0.08,0.83,8.68,0,30.59
-0.06,-0.1,0.81,8.75,-3.36,29.54
-0.07,-0.1,0.79,6.09,-6.09,29.47
-0.08,-0.11,0.77,2.38,-9.52,30.1
-0.08,-0.12,0.79,-0.42,-12.39,30.94
-0.07,-0.12,0.81,-3.85,-13.93,32.06
-0.07,-0.13,0.84,-6.37,-15.89,32.83
-0.06,-0.12,0.87,-7.56,-16.24,33.32
-0.05,-0.11,0.9,-9.1,-16.24,33.11
-0.05,-0.09,0.94,-9.38,-15.75,32.41
-0.04,-0.06,0.97,-10.43,-14.14,30.87
-0.03,-0.06,0.98,-11.34,-12.32,29.12
-0.03,-0.06,1,-10.64,-10.64,26.04
-0.02,-0.06,1.01,-9.87,-8.26,23.59
-0.02,-0.05,1.03,-9.24,-5.95,20.72
-0.02,-0.05,1.04,-9.17,-3.99,18.13
-0.04,-0.04,1.05,-10.99,-1.68,15.68
-0.07,-0.06,1.05,-11.97,0.49,14.49
-0.08,-0.08,1.08,-11.34,2.38,13.23
-0.1,-0.1,1.1,-9.1,5.53,12.88
-0.11,-0.1,1.1,-5.95,7.21,12.46
-0.12,-0.08,1.11,-4.2,9.38,12.11
-0.12,-0.05,1.1,-5.81,10.15,11.62
-0.12,-0.05,1.08,-7.63,9.59,10.29
-0.13,-0.06,1.09,-8.19,7.7,9.03
-0.13,-0.09,1.11,-6.58,6.58,7.56
-0.14,-0.13,1.14,-2.45,4.06,6.93
-0.16,-0.14,1.19,4.97,2.59,6.65
-0.17,-0.13,1.22,8.4,1.68,7.28
-0.19,-0.14,1.23,10.29,0.84,7.98
-0.19,-0.14,1.27,12.74,-0.28,8.89
-0.19,-0.15,1.31,15.75,0.14,10.43
-0.22,-0.16,1.33,20.86,1.68,11.83
-0.26,-0.15,1.33,32.13,3.01,13.58
-0.29,-0.11,1.29,37.87,6.02,15.96
-0.31,-0.07,1.16,39.83,6.3,18.48
-0.29,-0.05,1.04,36.54,3.85,19.46
-0.26,-0.08,0.92,30.24,-0.98,19.81
-0.23,-0.12,0.8,27.86,-7.63,19.46
-0.2,-0.14,0.73,25.27,-17.43,17.92
-0.18,-0.13,0.71,23.87,-26.11,16.24
-0.16,-0.1,0.75,18.55,-33.46,14.42
-0.15,-0.07,0.81,8.19,-39.62,11.62
-0.14,-0.06,0.92,0.91,-42.98,8.68
-0.14,-0.06,1.04,-4.9,-41.86,6.37
-0.13,-0.08,1.1,-9.73,-37.87,4.13
-0.15,-0.08,1.13,-4.69,-34.16,0.49
-0.16,-0.05,1.19,0.07,-27.3,-2.59
-0.15,0.02,1.23,4.97,-20.02,-6.58
-0.15,0.06,1.22,5.04,-10.36,-9.8
-0.15,0.06,1.17,2.31,-3.08,-12.53
-0.16,0.03,1.09,1.61,2.8,-15.54
-0.16,-0.01,1.03,2.03,5.88,-16.87
-0.17,-0.05,0.93,3.5,7.35,-17.43
-0.18,-0.09,0.87,5.11,6.65,-17.15
-0.18,-0.1,0.82,5.04,4.48,-15.61
-0.18,-0.1,0.79,1.33,1.96,-12.95
-0.18,-0.11,0.79,-3.43,-1.19,-10.43
-0.17,-0.12,0.83,-8.89,-3.22,-7.49
-0.16,-0.13,0.87,-12.04,-4.2,-3.71
-0.17,-0.13,0.89,-14.21,-4.41,-0.77
-0.16,-0.14,0.9,-14.14,-4.69,2.38
-0.14,-0.14,0.92,-12.04,-4.76,4.2
-0.14,-0.11,0.96,-11.55,-3.99,5.46
-0.13,-0.1,0.98,-10.78,-2.59,5.81
-0.12,-0.08,0.98,-9.59,-1.82,5.25
-0.11,-0.08,0.98,-9.66,-0.7,4.13
-0.1,-0.09,0.98,-7.63,-0.56,2.59
-0.1,-0.1,0.99,-5.88,-0.07,1.4
-0.11,-0.12,0.98,-3.78,-0.21,0.28
-0.11,-0.13,0.98,-2.59,-1.19,0.42
-0.12,-0.16,0.99,-2.94,-1.89,1.12
-0.13,-0.18,0.99,-3.5,-3.78,2.59
-0.14,-0.19,1.01,-3.57,-5.04,4.41
-0.15,-0.19,1.04,-3.92,-6.3,7.21
-0.15,-0.19,1.06,-3.99,-7.07,9.31
-0.16,-0.19,1.07,-3.99,-7.84,11.34
-0.16,-0.16,1.09,-3.57,-8.54,12.25
-0.17,-0.13,1.12,-3.5,-8.33,12.95
-0.17,-0.09,1.13,-5.25,-6.93,12.39
-0.16,-0.1,1.12,-8.05,-6.37,11.62
-0.14,-0.12,1.11,-8.54,-7,10.15
-0.13,-0.14,1.13,-9.24,-7.42,8.4
-0.14,-0.15,1.16,-8.4,-7.49,7.07
-0.15,-0.15,1.21,-6.16,-6.58,5.81
-0.15,-0.16,1.25,-4.97,-4.69,5.39
-0.16,-0.17,1.28,-2.1,-1.75,5.18
-0.17,-0.16,1.32,1.12,1.75,5.46
-0.19,-0.13,1.32,3.71,7.56,6.02
-0.2,-0.11,1.26,6.58,11.69,6.37
-0.19,-0.09,1.2,8.26,14.84,6.58
-0.17,-0.09,1.08,7.14,15.61,6.16
-0.15,-0.12,0.98,6.72,12.39,5.6
-0.13,-0.13,0.91,7.56,8.12,4.76
-0.12,-0.14,0.89,5.53,2.24,4.97
-0.11,-0.14,0.88,3.36,-2.59,5.25
-0.1,-0.13,0.92,-0.07,-8.05,6.09
-0.1,-0.14,0.97,-3.36,-10.78,6.93
-0.1,-0.13,1.05,-3.36,-12.53,8.26
-0.1,-0.11,1.1,-4.13,-11.2,9.31
-0.11,-0.09,1.11,-1.89,-9.31,10.29
-0.11,-0.06,1.13,1.89,-6.93,10.92
-0.1,-0.03,1.12,2.24,-3.5,10.85
-0.09,-0.01,1.07,3.08,-0.77,9.87
-0.08,0,1.03,3.85,0.84,8.61
-0.07,-0.01,0.97,3.22,1.61,7.07
-0.07,-0.03,0.91,3.43,0.7,6.02
-0.08,-0.04,0.88,4.34,-1.05,4.76
-0.09,-0.04,0.87,2.66,-2.8,4.48
-0.09,-0.04,0.86,0.56,-4.76,4.9
-0.1,-0.03,0.88,-2.1,-6.3,5.32
-0.1,-0.04,0.87,-6.37,-6.58,6.51
-0.11,-0.06,0.86,-9.59,-7.91,7.7
-0.11,-0.09,0.86,-11.27,-8.47,9.24
-0.1,-0.1,0.87,-11.69,-9.52,10.22
-0.08,-0.09,0.89,-12.18,-10.08,10.64
-0.07,-0.08,0.9,-13.58,-9.94,10.5
-0.07,-0.07,0.93,-14.56,-9.8,9.45
-0.06,-0.06,0.96,-16.52,-9.31,8.26
-0.05,-0.06,0.99,-16.52,-8.19,6.58
-0.05,-0.07,1.01,-14.7,-6.79,4.2
-0.06,-0.07,1.03,-11.76,-5.04,2.1
-0.07,-0.07,1.05,-9.03,-3.36,0.14
-0.08,-0.07,1.08,-5.88,-1.47,-1.4
-0.09,-0.06,1.1,-4.2,0,-2.66
-0.1,-0.07,1.11,-3.85,1.61,-3.08
-0.12,-0.08,1.1,-3.15,2.03,-3.29
-0.13,-0.11,1.09,-2.59,2.31,-3.01
-0.13,-0.12,1.07,-1.26,1.47,-2.52
-0.14,-0.12,1.05,-0.07,0.28,-1.82
-0.14,-0.11,1.04,0.42,-1.47,-1.96
-0.14,-0.1,1.06,-0.77,-3.36,-2.59
-0.13,-0.09,1.09,-3.15,-4.83,-3.57
-0.12,-0.1,1.12,-4.41,-6.16,-4.62
-0.12,-0.11,1.13,-5.74,-6.79,-5.39
-0.12,-0.13,1.13,-6.86,-6.65,-5.46
-0.12,-0.18,1.14,-6.3,-7.21,-5.32
-0.1,-0.21,1.15,-3.92,-7,-4.27
-0.09,-0.23,1.18,-0.91,-6.72,-3.29
-0.09,-0.21,1.23,4.34,-5.88,-2.17
-0.13,-0.16,1.3,12.04,-1.54,-0.63
-0.18,-0.09,1.37,17.15,4.2,0.98
-0.19,-0.04,1.32,16.8,11.83,3.22
-0.23,-0.03,1.2,17.71,16.59,5.32
-0.21,-0.07,1.07,14.98,17.57,7.14
-0.2,-0.11,0.87,15.05,15.12,8.61
-0.16,-0.18,0.77,17.99,7.63,10.01
-0.14,-0.18,0.66,19.32,0.35,11.13
-0.14,-0.12,0.65,17.92,-9.94,11.69
-0.1,-0.07,0.69,10.43,-18.48,11.48
-0.09,-0.06,0.74,-2.52,-24.78,10.78
-0.08,-0.06,0.82,-9.17,-30.24,9.52
-0.07,-0.09,0.94,-10.64,-33.18,7.77
-0.07,-0.09,1.04,-7.91,-29.96,6.65
-0.1,-0.11,1.08,0.56,-27.16,5.18
-0.12,-0.06,1.15,10.22,-23.45,3.99
-0.12,0,1.21,11.34,-15.26,3.15
-0.12,0.01,1.19,7.28,-7.56,2.31
-0.13,-0.03,1.14,7,-2.45,1.75
-0.13,-0.08,1.1,8.61,1.96,1.61
-0.14,-0.11,1.04,13.65,5.25,1.75
-0.14,-0.15,0.98,19.53,5.74,2.59
-0.16,-0.15,0.91,24.85,3.78,3.85
-0.16,-0.12,0.88,21.91,1.61,5.67
-0.17,-0.11,0.85,15.12,-0.77,8.4
-0.19,-0.13,0.84,6.93,-4.62,10.99
-0.19,-0.14,0.85,2.66,-7.21,13.93
-0.19,-0.16,0.85,0.98,-10.08,15.89
-0.18,-0.16,0.87,1.54,-12.18,17.29
-0.17,-0.13,0.9,1.4,-14.07,18.2
-0.16,-0.1,0.92,-0.42,-14.98,18.34
-0.14,-0.08,0.95,-4.9,-15.54,18.2
-0.13,-0.08,0.97,-9.8,-15.05,17.36
-0.13,-0.11,0.99,-11.41,-14.56,16.66
-0.13,-0.14,1.01,-9.66,-12.81,16.45
-0.13,-0.15,1.02,-7.49,-10.85,16.45
-0.14,-0.14,1.02,-6.37,-9.31,16.94
-0.14,-0.13,1.04,-7.63,-7.49,18.06
-0.14,-0.13,1.04,-10.5,-5.46,19.04
-0.13,-0.14,1.03,-14,-4.2,20.23
-0.13,-0.16,1.02,-15.05,-3.29,21.28
-0.12,-0.18,1.01,-15.05,-2.73,22.19
-0.1,-0.18,1.01,-13.16,-2.59,22.68
-0.09,-0.14,1.02,-13.65,-2.52,22.68
-0.09,-0.11,1.02,-16.66,-2.59,22.05
-0.09,-0.08,1.03,-19.88,-2.38,21.28
-0.09,-0.06,1.06,-23.24,-1.4,20.58
-0.09,-0.09,1.08,-25.13,0.7,19.74
-0.1,-0.12,1.08,-22.26,1.68,19.11
-0.09,-0.14,1.11,-19.53,4.41,18.83
-0.1,-0.14,1.13,-16.52,6.23,19.04
-0.11,-0.13,1.17,-16.03,8.82,19.46
-0.11,-0.12,1.2,-17.5,11.76,20.09
-0.12,-0.15,1.2,-0.14,15.19,20.79
-0.13,-0.16,1.2,-15.47,17.15,20.93
-0.14,-0.17,1.19,-11.27,19.11,21.56
-0.16,-0.16,1.2,-3.85,20.79,21.91
-0.16,-0.13,1.2,1.05,22.96,22.05
-0.17,-0.08,1.15,3.57,24.36,22.12
-0.17,-0.07,1.09,3.15,23.8,22.19
-0.14,-0.08,1.02,-0.14,21.28,22.05
-0.12,-0.13,0.94,-2.59,16.38,22.26
-0.12,-0.18,0.9,-0.42,9.94,22.68
-0.12,-0.19,0.91,2.8,3.43,24.36
-0.11,-0.19,0.95,3.5,-2.94,26.67
-0.12,-0.19,1,3.85,-7.7,29.82
-0.11,-0.17,1.07,1.82,-10.99,32.83
-0.11,-0.16,1.11,-0.91,-11.9,36.12
-0.11,-0.17,1.13,-0.21,-11.76,38.29
-0.11,-0.15,1.16,4.55,-10.57,39.69
-0.1,-0.12,1.16,8.4,-8.61,40.39
-0.1,-0.09,1.13,12.11,-6.44,39.97
-0.09,-0.07,1.07,14.7,-5.53,38.57
-0.08,-0.04,1.03,13.86,-5.18,36.75
-0.08,-0.05,0.98,11.34,-5.6,34.93
-0.08,-0.07,0.94,11.13,-6.86,33.11
-0.09,-0.09,0.93,11.55,-8.19,31.64
-0.09,-0.09,0.91,10.29,-9.24,31.08
-0.1,-0.1,0.89,6.79,-10.64,30.94
-0.11,-0.11,0.87,3.08,-11.76,31.5
-0.11,-0.12,0.87,-1.47,-12.67,32.55
-0.11,-0.14,0.87,-5.25,-13.51,33.46
-0.1,-0.15,0.88,-8.54,-13.79,34.3
-0.09,-0.14,0.89,-10.43,-13.86,34.72
-0.08,-0.13,0.91,-12.11,-13.51,34.37
-0.07,-0.11,0.92,-14.21,-12.74,33.39
-0.06,-0.09,0.95,-16.38,-12.04,31.57
-0.05,-0.08,0.97,-18.34,-11.06,28.84
-0.05,-0.08,1,-19.39,-9.17,26.6
-0.05,-0.09,1.02,-17.78,-7.49,24.57
-0.05,-0.1,1.03,-16.1,-5.95,22.19
-0.06,-0.11,1.04,-13.72,-4.48,20.65
-0.07,-0.11,1.06,-12.18,-2.8,19.46
-0.07,-0.11,1.05,-12.95,-1.68,18.9
-0.08,-0.13,1.04,-12.88,-1.96,18.69
-0.08,-0.12,1.05,-13.37,-2.59,18.62
-0.09,-0.14,1.05,-12.95,-3.15,19.04
-0.1,-0.14,1.05,-10.15,-4.9,19.53
-0.11,-0.13,1.06,-8.82,-5.88,20.16
-0.12,-0.1,1.07,-8.12,-7.35,20.58
-0.13,-0.08,1.06,-9.66,-8.47,20.58
-0.12,-0.07,1.06,-11.55,-10.01,20.51
-0.11,-0.08,1.06,-11.76,-11.76,20.09
-0.11,-0.1,1.08,-10.43,-13.09,20.37
-0.1,-0.12,1.1,-9.24,-13.72,20.72
-0.09,-0.14,1.11,-8.68,-14.35,21.42
-0.1,-0.14,1.14,-8.61,-14.21,22.4
-0.11,-0.14,1.18,-8.05,-13.3,23.52
-0.1,-0.14,1.23,-7.42,-10.71,24.71
-0.1,-0.14,1.24,-6.09,-7.42,25.76
-0.11,-0.16,1.23,-2.31,-3.78,26.25
-0.12,-0.12,1.26,4.83,0.49,26.18
-0.15,-0.08,1.31,9.94,5.39,26.32
-0.17,0,1.28,11.06,13.09,25.97
-0.19,0.02,1.16,10.99,17.08,25.69
-0.18,0,1.04,8.68,17.78,24.92
-0.16,-0.06,0.92,5.18,15.4,24.43
-0.13,-0.12,0.82,5.74,9.94,23.38
-0.11,-0.14,0.78,4.34,1.75,22.75
-0.12,-0.14,0.77,2.45,-5.67,22.82
-0.11,-0.13,0.81,-2.87,-11.9,23.24
-0.11,-0.14,0.88,-9.52,-18.2,23.94
-0.11,-0.12,0.97,-13.09,-20.93,25.2
-0.12,-0.13,1.03,-17.43,-20.72,26.32
-0.14,-0.14,1.07,-14.28,-19.46,27.16
-0.15,-0.11,1.14,-7.35,-16.31,27.79
-0.14,-0.07,1.17,-5.25,-11.62,27.93
-0.13,-0.07,1.14,-3.71,-6.72,27.79
-0.12,-0.06,1.11,-1.05,-4.55,27.23
-0.1,-0.07,1.07,-2.31,-2.03,26.81
-0.1,-0.12,1,-0.49,-2.87,26.67
-0.11,-0.15,0.96,2.24,-4.83,27.58
-0.12,-0.16,0.93,3.99,-6.79,29.19
-0.13,-0.17,0.91,4.9,-9.59,31.71
-0.13,-0.16,0.9,2.45,-12.74,35.49
-0.14,-0.16,0.9,-1.19,-15.4,39.62
-0.14,-0.17,0.9,-4.9,-17.64,42.98
-0.13,-0.17,0.91,-6.51,-19.46,46.55
-0.12,-0.17,0.91,-7.28,-20.16,48.51
-0.11,-0.15,0.92,-6.65,-21.21,49.98
-0.1,-0.12,0.95,-6.93,-21.14,50.33
-0.09,-0.09,0.95,-8.61,-20.09,49.77
-0.08,-0.08,0.95,-10.78,-19.46,48.37
-0.07,-0.07,0.96,-11.9,-17.57,46.27
-0.07,-0.09,0.96,-13.44,-15.75,44.66
-0.07,-0.12,0.96,-12.04,-14.91,42.84
-0.07,-0.12,0.96,-13.02,-12.53,42.07
-0.08,-0.14,0.94,-13.72,-11.76,41.44
-0.07,-0.15,0.95,-14.28,-11.06,41.51
-0.07,-0.16,0.95,-17.5,-9.87,42.28
-0.07,-0.19,0.96,-17.43,-10.01,42.77
-0.06,-0.19,0.99,-17.29,-9.1,43.68
-0.07,-0.19,1.01,-15.96,-7.98,44.66
-0.07,-0.18,1.05,-14.07,-6.72,45.08
-0.07,-0.17,1.07,-13.72,-4.76,45.85
-0.09,-0.16,1.09,-13.09,-3.57,46.62
-0.1,-0.16,1.11,-12.04,-2.03,47.25
-0.11,-0.16,1.12,-10.64,-0.77,48.16
-0.13,-0.16,1.12,-8.05,0.63,49.14
-0.13,-0.16,1.12,-4.06,0.84,50.12
-0.13,-0.16,1.1,-2.45,0.07,51.1
-0.12,-0.16,1.08,-1.89,-1.61,52.15
-0.11,-0.16,1.07,-3.01,-5.11,53.06
-0.11,-0.18,1.07,-4.2,-8.47,53.83
-0.1,-0.19,1.08,-3.22,-12.04,54.67
-0.11,-0.19,1.11,-0.7,-15.47,56
-0.13,-0.17,1.14,3.64,-17.29,57.05
-0.15,-0.12,1.17,7.28,-17.57,58.45
-0.15,-0.08,1.17,6.72,-16.31,59.64
-0.16,-0.09,1.13,6.3,-15.26,60.48
-0.16,-0.08,1.11,7.63,-14.49,61.39
-0.16,-0.08,1.07,8.05,-13.23,62.44
-0.18,-0.1,1.02,10.99,-13.09,64.12
-0.18,-0.09,0.98,12.6,-13.65,65.87
-0.18,-0.08,0.93,7.91,-14.35,67.69
-0.15,-0.1,0.86,3.99,-17.01,69.23
-0.12,-0.13,0.83,-0.91,-21,71.05
-0.1,-0.14,0.82,-5.81,-26.25,72.24
-0.07,-0.15,0.87,-9.1,-30.24,73.43
-0.04,-0.15,0.94,-10.85,-32.48,73.78
-0.02,-0.13,1.01,-11.13,-33.6,73.64
0.01,-0.1,1.11,-12.46,-32.9,72.59
0.03,-0.08,1.15,-14.14,-30.87,70.21
0.04,-0.06,1.2,-12.53,-26.95,67.34
0.04,-0.04,1.21,-10.5,-22.96,63.07
0.04,-0.03,1.2,-8.4,-16.59,59.01
0.03,-0.01,1.19,-5.04,-12.81,53.48
0.04,0,1.15,-3.78,-7.98,48.86
0.03,-0.01,1.12,-5.18,-4.97,44.87
0.01,-0.04,1.06,-5.53,-3.22,40.32
-0.01,-0.05,1.04,-4.69,-2.52,37.59
-0.03,-0.06,1.02,-6.23,-1.96,35.63
-0.05,-0.08,0.97,-6.16,-1.89,34.79
-0.06,-0.08,0.94,-7.49,-3.43,35.35
-0.07,-0.11,0.93,-12.25,-4.34,36.4
-0.08,-0.13,0.9,-14.63,-6.37,38.64
-0.07,-0.15,0.9,-16.73,-9.24,40.74
-0.07,-0.17,0.91,-17.78,-10.85,43.82
-0.05,-0.19,0.92,-17.08,-13.23,45.99
-0.03,-0.17,0.95,-17.29,-14.28,48.02
-0.03,-0.17,0.98,-16.59,-14.98,49.28
-0.01,-0.15,1.02,-14.63,-14.42,49.49
-0.01,-0.13,1.06,-12.81,-12.53,49.42
0,-0.12,1.07,-9.73,-10.36,48.44
0,-0.11,1.08,-7.42,-8.05,47.11
0,-0.11,1.08,-3.99,-6.37,45.01
0.01,-0.1,1.07,-0.7,-4.48,43.26
0,-0.11,1.06,0.98,-3.57,41.51
-0.01,-0.12,1.06,3.29,-3.71,40.46
-0.02,-0.11,1.06,5.11,-3.92,39.62
-0.05,-0.11,1.06,6.79,-4.69,39.55
-0.06,-0.1,1.05,7.98,-5.32,39.76
-0.07,-0.09,1.02,7.42,-6.58,40.11
-0.08,-0.08,1.02,6.65,-8.75,40.67
-0.1,-0.07,1.04,5.74,-9.94,41.02
-0.1,-0.05,1.05,5.11,-10.78,41.16
-0.11,-0.03,1.05,3.43,-11.55,41.16
-0.11,-0.03,1.04,1.33,-12.88,40.81
-0.1,-0.03,1.03,-1.96,-14.35,40.39
-0.09,-0.04,1.02,-4.55,-15.89,39.9
-0.07,-0.05,1.03,-6.72,-17.92,38.78
-0.05,-0.07,1.03,-10.29,-19.81,37.59
-0.04,-0.08,1.04,-14.56,-21.7,35.91
-0.02,-0.1,1.06,-17.99,-22.26,34.09
-0.01,-0.11,1.07,-21.21,-23.03,31.29
0.01,-0.11,1.11,-23.59,-22.54,28.63
-0.01,-0.11,1.15,-22.96,-20.79,25.34
-0.05,-0.1,1.23,-17.08,-17.57,22.75
-0.09,-0.04,1.37,-9.87,-9.03,20.44
-0.12,0.01,1.42,-6.44,1.47,18.9
-0.15,0,1.32,-4.48,10.92,18.34
-0.16,-0.02,1.22,-0.56,15.82,18.2
-0.14,-0.04,1.13,-3.22,21.21,19.04
-0.14,-0.11,0.97,-6.3,21.21,20.16
-0.13,-0.2,0.84,-2.66,17.36,21.7
-0.12,-0.23,0.79,1.54,10.64,24.29
-0.13,-0.23,0.75,0.28,4.83,26.46
-0.13,-0.2,0.77,-2.1,-2.59,29.12
-0.12,-0.18,0.82,-9.31,-8.54,30.87
-0.11,-0.17,0.88,-14.28,-11.9,31.92
-0.1,-0.17,0.94,-15.96,-14.98,31.71
-0.1,-0.16,0.99,-14.07,-16.73,30.94
-0.09,-0.14,1.05,-7.28,-17.08,29.33
-0.09,-0.1,1.08,-2.31,-16.17,27.37
-0.09,-0.08,1.09,1.19,-14.63,26.18
-0.09,-0.08,1.09,3.64,-13.37,25.76
-0.09,-0.12,1.07,4.41,-12.18,26.6
-0.09,-0.17,1.05,7.07,-11.55,28.56
-0.1,-0.21,1.03,10.22,-10.92,32.48
-0.11,-0.24,0.87,15.47,-11.48,36.54
-0.11,-0.22,0.98,18.2,-11.62,42.07
-0.11,-0.19,0.97,16.66,-11.83,46.13
-0.11,-0.16,0.96,13.65,-12.18,50.61
-0.09,-0.14,0.97,10.43,-12.32,53.27
-0.08,-0.13,0.96,7.56,-12.32,55.02
-0.06,-0.12,0.95,7.49,-12.81,55.86
-0.05,-0.1,0.95,8.19,-13.37,55.72
-0.03,-0.09,0.95,7.21,-13.44,54.67
-0.03,-0.07,0.97,5.04,-13.37,53.34
-0.04,-0.05,1,2.03,-12.53,52.22
-0.04,-0.06,1.02,-2.24,-10.57,51.38
-0.06,-0.09,1.03,-3.15,-8.12,51.1
-0.07,-0.1,1.05,-2.94,-4.62,51.31
-0.07,-0.11,1.02,-2.66,-2.24,51.66
-0.07,-0.11,1,-2.73,-1.19,51.52
-0.06,-0.09,0.99,-4.97,0.07,51.8
-0.05,-0.09,0.98,-7.91,0.49,51.66
-0.06,-0.1,0.98,-9.52,0.49,51.52
-0.07,-0.1,0.99,-10.08,0.35,50.89
-0.07,-0.1,1.01,-9.45,0.49,50.4
-0.08,-0.1,1.01,-8.47,0.28,50.26
-0.08,-0.09,1.01,-9.03,0.28,49.84
-0.09,-0.1,0.99,-9.52,-0.42,49.63
-0.09,-0.11,1,-10.43,-1.75,49.77
-0.1,-0.12,1,-10.64,-2.8,50.12
-0.1,-0.13,1,-8.96,-4.34,50.54
-0.1,-0.14,1.01,-7.35,-6.09,51.52
-0.11,-0.14,1.02,-6.65,-7.84,53.13
-0.12,-0.13,1.03,-6.86,-9.73,54.39
-0.13,-0.14,1.02,-7.42,-11.06,56.77
-0.14,-0.14,1.02,-7.7,-13.37,58.1
-0.14,-0.13,1,-7.91,-15.05,59.85
-0.14,-0.13,0.99,-7.7,-17.64,60.55
-0.14,-0.11,0.99,-7.14,-19.81,61.18
-0.13,-0.11,0.99,-7.7,-22.54,61.74
-0.11,-0.11,0.99,-8.47,-24.78,61.81
-0.08,-0.12,1.01,-9.8,-26.74,61.88
-0.07,-0.14,1.06,-9.87,-28.28,62.02
-0.07,-0.16,1.14,-7.14,-28.42,62.72
-0.07,-0.17,1.21,-4.06,-26.04,64.54
-0.09,-0.16,1.25,-1.33,-21.56,66.36
-0.1,-0.15,1.25,1.54,-16.45,68.67
-0.1,-0.14,1.22,3.01,-12.25,70.63
-0.09,-0.14,1.18,4.83,-8.82,72.31
-0.08,-0.14,1.12,6.3,-6.86,73.36
-0.07,-0.14,1.09,8.68,-6.51,73.71
-0.07,-0.12,1.09,10.92,-7.21,73.78
-0.07,-0.1,1.09,12.18,-7.49,73.78
-0.09,-0.06,1.1,11.76,-7.42,73.85
-0.12,-0.04,1.1,10.08,-7.28,74.55
-0.14,-0.05,1.07,9.1,-7.42,75.32
-0.14,-0.04,1.02,6.58,-8.33,76.86
-0.14,-0.08,0.95,4.2,-9.94,78.61
-0.12,-0.1,0.91,3.08,-12.88,80.78
-0.1,-0.11,0.89,-1.12,-16.59,82.88
-0.07,-0.13,0.88,-6.3,-20.79,85.33
-0.04,-0.11,0.91,-11.76,-23.52,86.52
-0.01,-0.11,0.94,-16.31,-25.83,87.08
0.03,-0.09,0.98,-18.97,-27.23,86.1
0.05,-0.06,1.03,-20.79,-27.09,82.95
0.08,-0.04,1.07,-20.58,-25.34,79.73
0.09,-0.01,1.12,-20.02,-22.4,74.34
0.08,0,1.14,-19.95,-16.87,69.93
0.07,0,1.17,-18.9,-11.69,65.17
0.06,0,1.19,-16.59,-4.13,59.36
0.05,0,1.19,-12.53,1.96,54.04
0.02,-0.01,1.16,-10.57,8.89,50.75
0,-0.02,1.1,-7.84,12.46,47.46
-0.02,-0.03,1.04,-6.93,14.77,45.78
-0.04,-0.06,0.99,-7.91,14.84,44.94
-0.05,-0.09,0.91,-8.05,13.3,45.08
